"time","PistonCylinder.OttoCycle.curve_pVol[1].arr_V[1]","PistonCylinder.OttoCycle.curve_pVol[1].arr_V[2]","PistonCylinder.OttoCycle.curve_pVol[1].arr_V[3]","PistonCylinder.OttoCycle.curve_pVol[1].arr_V[4]","PistonCylinder.OttoCycle.curve_pVol[1].arr_V[5]","PistonCylinder.OttoCycle.curve_pVol[1].arr_V[6]","PistonCylinder.OttoCycle.curve_pVol[1].arr_V[7]","PistonCylinder.OttoCycle.curve_pVol[1].arr_V[8]","PistonCylinder.OttoCycle.curve_pVol[1].arr_V[9]","PistonCylinder.OttoCycle.curve_pVol[1].arr_V[10]","PistonCylinder.OttoCycle.curve_pVol[1].arr_p[1]","PistonCylinder.OttoCycle.curve_pVol[1].arr_p[2]","PistonCylinder.OttoCycle.curve_pVol[1].arr_p[3]","PistonCylinder.OttoCycle.curve_pVol[1].arr_p[4]","PistonCylinder.OttoCycle.curve_pVol[1].arr_p[5]","PistonCylinder.OttoCycle.curve_pVol[1].arr_p[6]","PistonCylinder.OttoCycle.curve_pVol[1].arr_p[7]","PistonCylinder.OttoCycle.curve_pVol[1].arr_p[8]","PistonCylinder.OttoCycle.curve_pVol[1].arr_p[9]","PistonCylinder.OttoCycle.curve_pVol[1].arr_p[10]","PistonCylinder.OttoCycle.curve_pVol[2].arr_V[1]","PistonCylinder.OttoCycle.curve_pVol[2].arr_V[2]","PistonCylinder.OttoCycle.curve_pVol[2].arr_V[3]","PistonCylinder.OttoCycle.curve_pVol[2].arr_V[4]","PistonCylinder.OttoCycle.curve_pVol[2].arr_V[5]","PistonCylinder.OttoCycle.curve_pVol[2].arr_V[6]","PistonCylinder.OttoCycle.curve_pVol[2].arr_V[7]","PistonCylinder.OttoCycle.curve_pVol[2].arr_V[8]","PistonCylinder.OttoCycle.curve_pVol[2].arr_V[9]","PistonCylinder.OttoCycle.curve_pVol[2].arr_V[10]","PistonCylinder.OttoCycle.curve_pVol[2].arr_p[1]","PistonCylinder.OttoCycle.curve_pVol[2].arr_p[2]","PistonCylinder.OttoCycle.curve_pVol[2].arr_p[3]","PistonCylinder.OttoCycle.curve_pVol[2].arr_p[4]","PistonCylinder.OttoCycle.curve_pVol[2].arr_p[5]","PistonCylinder.OttoCycle.curve_pVol[2].arr_p[6]","PistonCylinder.OttoCycle.curve_pVol[2].arr_p[7]","PistonCylinder.OttoCycle.curve_pVol[2].arr_p[8]","PistonCylinder.OttoCycle.curve_pVol[2].arr_p[9]","PistonCylinder.OttoCycle.curve_pVol[2].arr_p[10]","PistonCylinder.OttoCycle.curve_pVol[3].arr_V[1]","PistonCylinder.OttoCycle.curve_pVol[3].arr_V[2]","PistonCylinder.OttoCycle.curve_pVol[3].arr_V[3]","PistonCylinder.OttoCycle.curve_pVol[3].arr_V[4]","PistonCylinder.OttoCycle.curve_pVol[3].arr_V[5]","PistonCylinder.OttoCycle.curve_pVol[3].arr_V[6]","PistonCylinder.OttoCycle.curve_pVol[3].arr_V[7]","PistonCylinder.OttoCycle.curve_pVol[3].arr_V[8]","PistonCylinder.OttoCycle.curve_pVol[3].arr_V[9]","PistonCylinder.OttoCycle.curve_pVol[3].arr_V[10]","PistonCylinder.OttoCycle.curve_pVol[3].arr_p[1]","PistonCylinder.OttoCycle.curve_pVol[3].arr_p[2]","PistonCylinder.OttoCycle.curve_pVol[3].arr_p[3]","PistonCylinder.OttoCycle.curve_pVol[3].arr_p[4]","PistonCylinder.OttoCycle.curve_pVol[3].arr_p[5]","PistonCylinder.OttoCycle.curve_pVol[3].arr_p[6]","PistonCylinder.OttoCycle.curve_pVol[3].arr_p[7]","PistonCylinder.OttoCycle.curve_pVol[3].arr_p[8]","PistonCylinder.OttoCycle.curve_pVol[3].arr_p[9]","PistonCylinder.OttoCycle.curve_pVol[3].arr_p[10]","PistonCylinder.OttoCycle.curve_pVol[4].arr_V[1]","PistonCylinder.OttoCycle.curve_pVol[4].arr_V[2]","PistonCylinder.OttoCycle.curve_pVol[4].arr_V[3]","PistonCylinder.OttoCycle.curve_pVol[4].arr_V[4]","PistonCylinder.OttoCycle.curve_pVol[4].arr_V[5]","PistonCylinder.OttoCycle.curve_pVol[4].arr_V[6]","PistonCylinder.OttoCycle.curve_pVol[4].arr_V[7]","PistonCylinder.OttoCycle.curve_pVol[4].arr_V[8]","PistonCylinder.OttoCycle.curve_pVol[4].arr_V[9]","PistonCylinder.OttoCycle.curve_pVol[4].arr_V[10]","PistonCylinder.OttoCycle.curve_pVol[4].arr_p[1]","PistonCylinder.OttoCycle.curve_pVol[4].arr_p[2]","PistonCylinder.OttoCycle.curve_pVol[4].arr_p[3]","PistonCylinder.OttoCycle.curve_pVol[4].arr_p[4]","PistonCylinder.OttoCycle.curve_pVol[4].arr_p[5]","PistonCylinder.OttoCycle.curve_pVol[4].arr_p[6]","PistonCylinder.OttoCycle.curve_pVol[4].arr_p[7]","PistonCylinder.OttoCycle.curve_pVol[4].arr_p[8]","PistonCylinder.OttoCycle.curve_pVol[4].arr_p[9]","PistonCylinder.OttoCycle.curve_pVol[4].arr_p[10]"
47.45,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123
47.5,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123
47.55,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123
47.6,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123
47.65,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123
47.7,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123
47.75,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123
47.8,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123
47.85,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123
47.9,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123
47.95,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123
48,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123
48.05,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123
48.1,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123
48.15,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123
48.2,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676199999999998,0.000752962115290607,0.0005203229738154772,0.0004078396557337174,0.0003398971522913655,0.0002937898539345393,0.0002601570959514491,0.000234383533418299,0.0002139112580474487,0.0001972000000000003,85254.09785837366,261043.3775720923,436832.6572858108,612621.9369995294,788411.2167132479,964200.4964269666,1139989.776140685,1315779.055854404,1491568.335568123,1667357.615281841,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123,0.001676200000000001,0.0007907724033771702,0.0005436869631125766,0.0004226259917645539,0.0003494618372196684,0.0002999567120206176,0.0002639910143761203,0.000236548579880514,0.0002148440511355176,0.0001971999999999998,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123
