"time","h","v","der(h)","der(v)","v_new","foo","flying","impact"
2.556952650192811,-1.000000460141327e-10,0.002474044189616764,0.002474044189616764,-9.81,0.002474044189616764,1,1,1
2.55695273105643,1.000000347855111e-10,0.002473250917523445,0.002473250917523445,-9.81,0.002474044189616764,1,1,1
2.55695273105643,1.000000347855111e-10,0.002473250917523445,0.002473250917523445,-9.81,0.002474044189616764,2,1,0
2.557204846348768,3.118715942888494e-07,-1.003156334584455e-10,-1.003156334584455e-10,-9.81,0.002474044189616764,2,1,0
2.557204846348768,3.118715942888494e-07,-1.003156334584455e-10,-1.003156334584455e-10,-9.81,0.002474044189616764,2,1,0
2.557457042003408,-1.000000286559394e-10,-0.002474039472337829,-0.002474039472337829,-9.81,0.002474044189616764,2,1,0
2.557457042003408,-1.000000286559394e-10,0.00173182763063648,0.00173182763063648,-9.81,0.00173182763063648,1,1,1
2.557457157547141,1.000000738273682e-10,0.001730694146616946,0.001730694146616946,-9.81,0.00173182763063648,1,1,1
2.557457157547141,1.000000738273682e-10,0.001730694146616946,0.001730694146616946,-9.81,0.00173182763063648,2,1,0
2.557633578979052,1.527652159526596e-07,-1.004308361734346e-10,-1.004308361734346e-10,-9.81,0.00173182763063648,2,1,0
2.557633578979052,1.527652159526596e-07,-1.004308361734346e-10,-1.004308361734346e-10,-9.81,0.00173182763063648,2,1,0
2.557810115284787,-1.000000248654505e-10,-0.001731821259694558,-0.001731821259694558,-9.81,0.00173182763063648,2,1,0
2.557810115284787,-1.000000248654505e-10,0.00121227488178619,0.00121227488178619,-9.81,0.00121227488178619,1,1,1
2.55781028041062,1.000000219518104e-10,0.00121065499736459,0.00121065499736459,-9.81,0.00121227488178619,1,1,1
2.55781028041062,1.000000219518104e-10,0.00121065499736459,0.00121065499736459,-9.81,0.00121227488178619,2,1,0
2.557933690716188,7.480313677211369e-08,-1.002509637262027e-10,-1.002509637262027e-10,-9.81,0.00121227488178619,2,1,0
2.557933690716188,7.480313677211369e-08,-1.002509637262027e-10,-1.002509637262027e-10,-9.81,0.00121227488178619,2,1,0
2.558057265252419,-1.000000294357102e-10,-0.001212266300680658,-0.001212266300680658,-9.81,0.00121227488178619,2,1,0
2.558057265252419,-1.000000294357102e-10,0.0008485864104764604,0.0008485864104764604,-9.81,0.0008485864104764604,1,1,1
2.558057501318305,1.000000190291851e-10,0.0008462706041370198,0.0008462706041370198,-9.81,0.0008485864104764604,1,1,1
2.558057501318305,1.000000190291851e-10,0.0008462706041370198,0.0008462706041370198,-9.81,0.0008485864104764604,2,1,0
2.558143767445159,3.660176784146299e-08,-1.003061133502195e-10,-1.003061133502195e-10,-9.81,0.0008485864104764604,2,1,0
2.558143767445159,3.660176784146299e-08,-1.003061133502195e-10,-1.003061133502195e-10,-9.81,0.0008485864104764604,2,1,0
2.558230268449043,-1.000000183567575e-10,-0.0008485749484058425,-0.0008485749484058425,-9.81,0.0008485864104764604,2,1,0
2.558230268449043,-1.000000183567575e-10,0.0005940024638840897,0.0005940024638840897,-9.81,0.0005940024638840897,1,1,1
2.558230606186978,1.000000020117423e-10,0.000590689254747414,0.000590689254747414,-9.81,0.0005940024638840897,1,1,1
2.558230606186978,1.000000020117423e-10,0.000590689254747414,0.000590689254747414,-9.81,0.0005940024638840897,2,1,0
2.558290819169159,1.78831328651011e-08,-1.004514885985172e-10,-1.004514885985172e-10,-9.81,0.0005940024638840897,2,1,0
2.558290819169159,1.78831328651011e-08,-1.004514885985172e-10,-1.004514885985172e-10,-9.81,0.0005940024638840897,2,1,0
2.558351368273875,-1.000000121913546e-10,-0.000593986817713598,-0.000593986817713598,-9.81,0.0005940024638840897,2,1,0
2.558351368273875,-1.000000121913546e-10,0.0004157907723995186,0.0004157907723995186,-9.81,0.0004157907723995186,1,1,1
2.558351852271416,1.000000038384106e-10,0.0004110427565257369,0.0004110427565257369,-9.81,0.0004157907723995186,1,1,1
2.558351852271416,1.000000038384106e-10,0.0004110427565257369,0.0004110427565257369,-9.81,0.0004157907723995186,2,1,0
2.55839375266455,8.71101322853136e-09,-1.001212742270455e-10,-1.001212742270455e-10,-9.81,0.0004157907723995186,2,1,0
2.55839375266455,8.71101322853136e-09,-1.001212742270455e-10,-1.001212742270455e-10,-9.81,0.0004157907723995186,2,1,0
2.558436134831713,-1.000000072243368e-10,-0.0004157691599885498,-0.0004157691599885498,-9.81,0.0004157907723995186,2,1,0
2.558436134831713,-1.000000072243368e-10,0.0002910384119919849,0.0002910384119919849,-9.81,0.0002910384119919849,1,1,1
2.558436830609419,1.000000004299832e-10,0.0002842128326974892,0.0002842128326974892,-9.81,0.0002910384119919849,1,1,1
2.558436830609419,1.000000004299832e-10,0.0002842128326974892,0.0002842128326974892,-9.81,0.0002910384119919849,2,1,0
2.558465802366088,4.216694034604949e-09,-1.002275373020991e-10,-1.002275373020991e-10,-9.81,0.0002910384119919849,2,1,0
2.558465802366088,4.216694034604949e-09,-1.002275373020991e-10,-1.002275373020991e-10,-9.81,0.0002910384119919849,2,1,0
2.558495466857801,-1.000000076795755e-10,-0.000291008763931376,-0.000291008763931376,-9.81,0.0002910384119919849,2,1,0
2.558495466857801,-1.000000076795755e-10,0.0002037061347519632,0.0002037061347519632,-9.81,0.0002037061347519632,1,1,1
2.558496473737566,1.00000000988717e-10,0.0001938286442661608,0.0001938286442661608,-9.81,0.0002037061347519632,1,1,1
2.558496473737566,1.00000000988717e-10,0.0001938286442661608,0.0001938286442661608,-9.81,0.0002037061347519632,2,1,0
2.558516232019352,2.014517795006321e-09,-1.000625888300088e-10,-1.000625888300088e-10,-9.81,0.0002037061347519632,2,1,0
2.558516232019352,2.014517795006321e-09,-1.000625888300088e-10,-1.000625888300088e-10,-9.81,0.0002037061347519632,2,1,0
2.558536993122203,-1.000000066941508e-10,-0.0002036665190328443,-0.0002036665190328443,-9.81,0.0002037061347519632,2,1,0
2.558536993122203,-1.000000066941508e-10,0.000142566563322991,0.000142566563322991,-9.81,0.000142566563322991,1,1,1
2.558538472331535,1.000000043461613e-10,0.0001280555197769265,0.0001280555197769265,-9.81,0.000142566563322991,1,1,1
2.558538472331535,1.000000043461613e-10,0.0001280555197769265,0.0001280555197769265,-9.81,0.000142566563322991,2,1,0
2.558551525911545,9.354725895914144e-10,-1.001241756333742e-10,-1.001241756333742e-10,-9.81,0.000142566563322991,2,1,0
2.558551525911545,9.354725895914144e-10,-1.001241756333742e-10,-1.001241756333742e-10,-9.81,0.000142566563322991,2,1,0
2.558566053085441,-1.000000039371326e-10,-0.0001425116760441774,-0.0001425116760441774,-9.81,0.000142566563322991,2,1,0
2.558566053085441,-1.000000039371326e-10,9.975817323092418e-05,9.975817323092418e-05,-9.81,9.975817323092418e-05,1,1,1
2.558568310360275,1.000000025580642e-10,7.761430711258655e-05,7.761430711258655e-05,-9.81,9.975817323092418e-05,1,1,1
2.558568310360275,1.000000025580642e-10,7.761430711258655e-05,7.761430711258655e-05,-9.81,9.975817323092418e-05,2,1,0
2.55857622212452,4.067586744033837e-10,-1.001320842139843e-10,-1.001320842139843e-10,-9.81,9.975817323092418e-05,2,1,0
2.55857622212452,4.067586744033837e-10,-1.001320842139843e-10,-1.001320842139843e-10,-9.81,9.975817323092418e-05,2,1,0
2.558586383526757,-1.000000002791978e-10,-9.968345607872864e-05,-9.968345607872864e-05,-9.81,9.975817323092418e-05,2,1,0
2.558586383526757,-1.000000002791978e-10,6.977841925511005e-05,6.977841925511005e-05,-9.81,6.977841925511005e-05,1,1,1
2.558590370254124,1.000000014410571e-10,3.066862378168394e-05,3.066862378168394e-05,-9.81,6.977841925511005e-05,1,1,1
2.558590370254124,1.000000014410571e-10,3.066862378168394e-05,3.066862378168394e-05,-9.81,6.977841925511005e-05,2,1,0
2.55859349652567,1.477240630596864e-10,-1.000780493378421e-10,-1.000780493378421e-10,-9.81,6.977841925511005e-05,2,1,0
2.55859349652567,1.477240630596864e-10,-1.000780493378421e-10,-1.000780493378421e-10,-9.81,6.977841925511005e-05,2,1,0
2.558600599364752,-1.000000003137844e-10,-6.967895147708952e-05,-6.967895147708952e-05,-9.81,6.977841925511005e-05,2,1,0
2.558600599364752,-1.000000003137844e-10,4.877526603396266e-05,4.877526603396266e-05,-9.81,4.877526603396266e-05,1,1,1
2.558605571369455,2.101988307698587e-11,-1.00103001998426e-10,-1.00103001998426e-10,-9.81,4.877526603396266e-05,1,1,1
2.558605571369455,2.101988307698587e-11,0,0,0,0,1,0,1
2.562,2.101988307698587e-11,0,0,0,0,1,0,1
2.568,2.101988307698587e-11,0,0,0,0,1,0,1
2.574,2.101988307698587e-11,0,0,0,0,1,0,1
2.58,2.101988307698587e-11,0,0,0,0,1,0,1
2.586,2.101988307698587e-11,0,0,0,0,1,0,1
2.592,2.101988307698587e-11,0,0,0,0,1,0,1
2.598,2.101988307698587e-11,0,0,0,0,1,0,1
2.604,2.101988307698587e-11,0,0,0,0,1,0,1
2.61,2.101988307698587e-11,0,0,0,0,1,0,1
2.616,2.101988307698587e-11,0,0,0,0,1,0,1
2.622,2.101988307698587e-11,0,0,0,0,1,0,1
2.628,2.101988307698587e-11,0,0,0,0,1,0,1
2.634,2.101988307698587e-11,0,0,0,0,1,0,1
2.64,2.101988307698587e-11,0,0,0,0,1,0,1
2.646,2.101988307698587e-11,0,0,0,0,1,0,1
2.652,2.101988307698587e-11,0,0,0,0,1,0,1
2.658,2.101988307698587e-11,0,0,0,0,1,0,1
2.664,2.101988307698587e-11,0,0,0,0,1,0,1
2.67,2.101988307698587e-11,0,0,0,0,1,0,1
2.676,2.101988307698587e-11,0,0,0,0,1,0,1
2.682,2.101988307698587e-11,0,0,0,0,1,0,1
2.688,2.101988307698587e-11,0,0,0,0,1,0,1
2.694,2.101988307698587e-11,0,0,0,0,1,0,1
2.7,2.101988307698587e-11,0,0,0,0,1,0,1
2.706,2.101988307698587e-11,0,0,0,0,1,0,1
2.712,2.101988307698587e-11,0,0,0,0,1,0,1
2.718,2.101988307698587e-11,0,0,0,0,1,0,1
2.724,2.101988307698587e-11,0,0,0,0,1,0,1
2.73,2.101988307698587e-11,0,0,0,0,1,0,1
2.736,2.101988307698587e-11,0,0,0,0,1,0,1
2.742,2.101988307698587e-11,0,0,0,0,1,0,1
2.748,2.101988307698587e-11,0,0,0,0,1,0,1
2.754,2.101988307698587e-11,0,0,0,0,1,0,1
2.76,2.101988307698587e-11,0,0,0,0,1,0,1
2.766,2.101988307698587e-11,0,0,0,0,1,0,1
2.772,2.101988307698587e-11,0,0,0,0,1,0,1
2.778,2.101988307698587e-11,0,0,0,0,1,0,1
2.784,2.101988307698587e-11,0,0,0,0,1,0,1
2.79,2.101988307698587e-11,0,0,0,0,1,0,1
2.796,2.101988307698587e-11,0,0,0,0,1,0,1
2.802,2.101988307698587e-11,0,0,0,0,1,0,1
2.808,2.101988307698587e-11,0,0,0,0,1,0,1
2.814,2.101988307698587e-11,0,0,0,0,1,0,1
2.82,2.101988307698587e-11,0,0,0,0,1,0,1
2.826,2.101988307698587e-11,0,0,0,0,1,0,1
2.832,2.101988307698587e-11,0,0,0,0,1,0,1
2.838,2.101988307698587e-11,0,0,0,0,1,0,1
2.844,2.101988307698587e-11,0,0,0,0,1,0,1
2.85,2.101988307698587e-11,0,0,0,0,1,0,1
2.856,2.101988307698587e-11,0,0,0,0,1,0,1
2.862,2.101988307698587e-11,0,0,0,0,1,0,1
2.868,2.101988307698587e-11,0,0,0,0,1,0,1
2.874,2.101988307698587e-11,0,0,0,0,1,0,1
2.88,2.101988307698587e-11,0,0,0,0,1,0,1
2.886,2.101988307698587e-11,0,0,0,0,1,0,1
2.892,2.101988307698587e-11,0,0,0,0,1,0,1
2.898,2.101988307698587e-11,0,0,0,0,1,0,1
2.904,2.101988307698587e-11,0,0,0,0,1,0,1
2.91,2.101988307698587e-11,0,0,0,0,1,0,1
2.916,2.101988307698587e-11,0,0,0,0,1,0,1
2.922,2.101988307698587e-11,0,0,0,0,1,0,1
2.928,2.101988307698587e-11,0,0,0,0,1,0,1
2.934,2.101988307698587e-11,0,0,0,0,1,0,1
2.94,2.101988307698587e-11,0,0,0,0,1,0,1
2.946,2.101988307698587e-11,0,0,0,0,1,0,1
2.952,2.101988307698587e-11,0,0,0,0,1,0,1
2.958,2.101988307698587e-11,0,0,0,0,1,0,1
2.964,2.101988307698587e-11,0,0,0,0,1,0,1
2.97,2.101988307698587e-11,0,0,0,0,1,0,1
2.976,2.101988307698587e-11,0,0,0,0,1,0,1
2.982,2.101988307698587e-11,0,0,0,0,1,0,1
2.988,2.101988307698587e-11,0,0,0,0,1,0,1
2.994,2.101988307698587e-11,0,0,0,0,1,0,1
3,2.101988307698587e-11,0,0,0,0,1,0,1
3,2.101988307698587e-11,0,0,0,0,1,0,1
